"","PA1","PA6","PA5","PA9","PA3","PA2","PA4","PA7","PA8"
"selfclarity_1",0.0965947401677753,0.584395411596643,0.0933445781419039,0.0698020421965309,0.0218476583624132,0.0204235755456853,0.0979474387371449,0.0107713860109997,0.0134099012357502
"selfclarity_2",0.0245839842160467,0.806747375164169,0.0322881695966453,0.0222931230345828,-0.0145385932696545,-0.0860690748955688,-0.0263982220508854,0.00964441455847435,0.0720164568071722
"selfclarity_3",0.0165897553052349,0.376339696334268,-0.101949972233222,0.374573139293409,-0.0229393700328444,0.00650571873775082,0.00946843455852696,-0.110492256233675,0.0587903358513327
"selfclarity_4",0.0726950717374163,0.543394878463369,-0.000581680093036014,0.15817962275939,0.158002795199942,0.0715802020554894,0.0133654238719932,-0.04126947830096,0.103945573052094
"selfclarity_5",-0.00346759437888916,0.683102168271968,0.00495668562802466,0.0681757153904458,0.156658282714091,0.0976124455013743,-0.0333296791838068,-0.0269292661633294,-0.0133063523298587
"selfclarity_6",0.18061964516243,0.603268854703618,-0.0347242245013437,-0.0620064919981985,-0.00176580389678406,0.0240321297930072,0.14374211270326,0.170858756815118,0.0393056609093322
"selfclarity_7",-0.114715395882134,0.679159268234618,0.0436963371923712,0.204369935593959,-0.00412197010450592,0.0340706158507834,0.0274664929928303,-0.168159148141087,-0.126814776557955
"selfclarity_8",0.0518898058718032,0.7915905774495,0.0327368129920165,0.0518260176984823,-0.0278906699556426,-0.0440997258884409,0.0118062835490687,0.000338892495257747,0.00414661233990803
"selfclarity_9",0.0297048998830645,0.736568067168672,0.036400653061073,-0.0291955969174138,0.0354566533158372,-0.0595824750033512,0.0712884584794676,-0.00804899571736866,0.0483451642867425
"selfclarity_10",0.0272358412453435,0.470274448281452,-0.0360057474415782,0.30852615904508,0.0389325022226997,0.0477963353512724,0.0605163975321185,-0.191002907373833,0.0355553436824859
"selfclarity_11",0.18908999169335,0.645883854115101,-0.0310238004950139,-0.14528373010626,0.042938132469058,0.0101291796956724,0.0925171667786087,0.219874149769077,0.0845775995702975
"selfclarity_12",0.251700717085766,0.614637371144674,-0.0592414145249025,0.0263569080994956,0.0569723241322532,0.0800382490106055,-0.0280582336493378,0.0296567194742269,0.0457046746030888
"LOT_1",0.120814010663967,0.0454988849651337,0.0733799347075233,-0.158175453165592,0.0891387108983406,0.0879471370146627,0.417410961360862,0.0301341560601916,0.129866628051488
"LOT_2",0.1228890780247,0.433651405323223,-0.046613309446691,0.27683607473748,0.0519805572149105,0.0937013580131345,0.00374136227861764,-0.0626707518049058,0.00658007348299297
"LOT_3",0.563891049232641,0.102452712582228,-0.0350937273649215,0.00057516120743897,0.113102681838778,0.0573794779000591,0.124758921219381,0.065160297395934,0.17401447753256
"LOT_4",0.165635493854634,0.278392421312898,0.0165629609663231,-0.0217406947801192,0.0658138701784905,0.0427866861080223,0.395445622234895,-0.0182363997079678,-0.265146721466532
"LOT_5",0.201530086435114,0.341690979637885,0.00689742724351782,-0.0267468562528887,0.013343691474414,0.0479599141736949,0.370130009112476,0.0752640754387894,-0.247017357735723
"LOT_6",0.204891906159615,-0.0705327637947287,0.0832814554806114,-0.0425988407600121,-0.0216082079535373,0.0878600889245039,0.495016591002655,-0.106839779236637,-0.00881845190221128
"IPC_1",0.0358944759155629,-0.233026496355067,-0.0001509497529582,0.241672348667945,-0.0758525260974095,0.133998303873258,0.394689664590889,0.554975219410965,-0.0173355391970589
"IPC_2",-0.225063172532503,-0.0366622765782057,0.149379180464778,0.0555235711985422,-0.0153548737404938,0.0726668258210442,0.359787666114429,0.34018917667426,-0.00658344753364219
"IPC_3",0.307165483963988,0.191746557233051,0.00923182544534753,0.0347586456704026,0.123597438068784,-0.0259414433771535,0.148118077994782,0.209316187616031,0.275972643627967
"IPC_4",-0.167940496343892,0.0557143926728491,0.0652802783623373,0.053423111262467,0.163558006345934,-0.0327391404025982,0.238827031901443,0.119502370147558,0.239094805581021
"IPC_5",0.135631276266213,-0.0573693913716452,0.155035076147158,0.286235181850144,0.107793001584313,0.0724646244871749,0.0690176391591801,0.296016565708458,0.250447501568091
"IPC_6",0.417564597670805,0.0727776087149146,0.034557082817504,0.0289856424474868,-0.00887028577935778,0.0466812010218595,0.308974532383264,0.0545681419616278,0.194612160351159
"IPC_7",0.243842648607282,0.0402917147066808,0.13329729876099,0.0447252986044089,-0.0418179301406934,-0.0650167350572766,0.471005305257247,0.0933341967713052,0.0883133248091649
"IPC_8",0.136475669147185,0.0860602538913345,0.0367574660230529,0.141456711882507,-0.0825221695382119,-0.0497133066093596,0.514893947080359,0.100396219741862,0.0897128516393646
"ses_1",0.573127149670226,0.10144798911899,-0.0417321790640886,-0.0356685100542469,0.0511943342703897,0.111764540334083,0.279848079228279,-0.0596468514112713,0.0520075060581072
"ses_2",0.493662679363951,0.105591301405876,0.18097314350901,-0.126692667755019,0.12353452618315,0.0504733348268938,0.136942268587108,-0.0288210847541666,-0.0296730116782995
"ses_3",0.764482840998238,0.0546594107161306,0.0558278811176597,-0.0230850080971605,0.123693094214209,0.0439758990105283,0.00619489030200961,0.0109711546805848,-0.0938654316114446
"ses_4",0.621950571079005,0.0654900643446017,-0.0530216043317852,0.0906381294884105,-0.0903808738804794,-0.00580636379498257,0.199621156478162,-0.00983223953266687,0.0483153405991147
"ses_5",0.587172994458926,0.212160786735655,0.0412878131847941,-0.00829662649894435,0.0903054764502365,0.00365288369031042,0.0207461311921772,-0.0771197571379434,-0.0184146909910465
"ses_6",0.689419717280094,0.0429946968262726,0.0710374897156183,-0.0310962443583297,0.0413857085011716,0.0383666141864547,0.0947356812754564,0.0338029758275463,0.0303612106575214
"ses_7",0.711070019103073,-0.0215470973687823,0.0797249592347855,0.0046849997333621,0.0142615153667097,0.00798887989097924,0.0953792971625844,0.047408235860259,0.0980163096970768
"ses_8",0.430337192892272,0.266565137937231,-0.0937065989577825,0.0845051243937517,0.0587845364176599,0.0318187033399498,-0.00695526990995153,-0.121560089545445,-0.0384416396901448
"ses_9",0.802198391127192,0.0933937661893286,0.0649005246104302,0.0388046010940521,-4.79974103748393e-05,-0.0712584517973867,-0.0396402728263963,0.00802884626124357,-0.075025685927839
"ses_10",0.80672970740498,0.0608429297089466,0.0820246695465383,-0.0270155562993456,-0.00144236837348276,-0.0493942704321191,0.00383067045787456,-0.033317751738509,-0.0321103279420283
"coreself_1",0.691256591656464,-0.102422097270245,0.0116511665570944,0.0283534566496855,0.080841572913893,0.0953483527530985,0.138290171034359,-0.0204550753547653,0.190207381305265
"coreself_2",0.460327364531212,0.0534272222885569,0.143837243636185,0.344833821589051,-0.0514997822963912,0.00191134193494805,-0.0647782471623042,0.245044016328707,-0.0464741214337115
"coreself_3",0.314984475541134,0.0695897656123391,0.140660125781486,0.401074534220012,0.0536874206756377,0.0924845978652946,-0.080560139549391,0.259840133885385,-0.0201932934593825
"coreself_4",0.488610675274287,0.186114964103546,0.0237163593244804,0.0715442652757719,0.00353297147715834,-0.0104892159747674,0.17147059449696,-0.0796541029955984,0.231708719928221
"coreself_5",0.542630447135483,0.10642418135381,0.129168999166304,0.26326241324869,-0.067288427723297,-0.0187864616486952,0.055642274499125,0.0864160793904163,-0.0916222629705189
"coreself_6",0.704093438280814,0.0695986804388395,-0.0281447924610937,0.0653238611871223,-0.0338284085741112,0.0323548789598965,0.125558351969334,-0.0417680110367727,0.179510124740766
"coreself_7",0.642258921788368,0.110892430380612,0.0192579581977025,0.168736496897772,0.0654132533609214,0.0596892751884089,-0.0907023282603258,0.222751467688847,-0.0618623174208494
"coreself_8",0.440704116473576,0.0589314879038118,0.159715889490364,0.246493860458617,0.0233001479650125,0.065481105085465,-0.0192413993056686,0.232575032442536,0.0911268467890431
"coreself_9",0.618213679876023,0.0856613408259878,0.0293631638814897,0.0859025258680498,-0.0634814900984805,-0.00536073080094674,0.148026459087312,-0.0395273684681928,0.149350447871394
"coreself_10",0.653773245848542,0.150686764245259,-0.0706885376975381,0.0585925956281602,0.103195996864249,-0.0314370907673561,0.0176788745029957,0.0542520748511608,0.0479139953635702
"NPI1",0.011230788985825,0.135925675949146,0.00355246234702952,0.0981282066545375,0.0192458703179045,0.527948635158556,-0.0408394889947815,0.0636364550823765,-0.00311786694081952
"NPI2",-0.113563152215794,0.0255698985066553,-0.000696933829963119,0.0640490882427629,-0.140778435895206,0.790256782206278,0.0756244335194802,-0.0609798186901376,-0.00982422192000398
"NPI3",0.10693150855928,-0.028882781770534,0.00436980279683234,-0.132712170737041,0.0902260268540651,0.630360613464371,-0.0796390946546454,0.073796784731427,-0.045197273986226
"NPI4",0.0879140275080948,-0.110693851278323,-0.0547849272094458,0.0118362227389574,-0.00560945328352919,0.648127352531635,-0.0290677421125376,0.0456119052751128,-0.0241775793443187
"NPI5",-0.0993046737413193,0.05316138837972,0.000623877508701303,-0.10243971714463,0.00373501727687505,0.679124184346986,-0.0324757248686746,0.00454827306821221,0.0127899984430168
"NPI6",-0.0322336805179721,-0.10386153843432,-0.0666188385886517,-0.0491002787365899,-0.127792712536065,0.477163033885428,0.0660664495803183,0.0535473996153487,-0.0325490044376086
"NPI7",0.128702633978657,0.316642693148506,0.100106112462867,0.135675087148647,-0.0312013297298608,0.108923363568377,-0.131345792442534,0.355904998714209,0.0404470868623928
"NPI8",-0.0136442441147899,0.106315837794893,0.0166827311423106,-0.107124058809315,0.0866579148518663,0.394506664909778,-0.0802982683554247,0.207912733799758,0.0336890763147143
"NPI9",-0.063601845229743,-0.135723336621473,0.00472454660607975,0.101876193797581,-0.20949302354079,0.0533325251590862,-0.165186690902083,-0.0879999605328487,0.084429925271243
"NPI10",-0.163299112957883,-0.062471811217848,-0.00189661085019894,0.107755007637827,-0.134759693047723,0.779870680197014,0.122246618187718,-0.113856453824829,0.0824039923367891
"NPI11",-0.037227935445674,0.0409234208440085,0.127038644491779,-0.0501846788984359,0.111688539743899,0.645931471170412,-0.01800195065786,-0.0262811375496145,-0.041311468309762
"NPI12",-0.0936579678541577,0.0690248882230796,-0.0690722373847903,-0.0310018444443573,0.0988463005782638,0.35029362382224,-0.0371861615946233,0.109662763272367,0.0225287527596638
"NPI13",0.0547477479263924,0.0685286788016787,0.0557939126361565,-0.092407280980118,0.102288591251413,0.246158587272267,-0.077467721160606,0.212223718776651,0.0563822075343337
"NPI14",0.029262417613163,0.0224938542096988,0.015554317356809,-0.0563993850633759,0.0492616854190542,0.272734190232314,-0.152830503028487,0.0344729063487471,0.0824675236951721
"NPI15",0.137216978529935,-0.0060590993272666,0.0338229846396575,-0.131629397531879,0.101352514607467,0.637309188129434,-0.122045619541201,-0.0397203363491418,-0.105895388829809
"hsns_1",0.48541326767932,0.164372519452004,0.0411423693126544,-0.01366573457112,0.0311962152240747,0.00184740630637671,0.174402519047408,0.0304902569472546,0.0674878059609192
"hsns_2",-0.275571258382524,-0.161839999237628,-0.0763628895102861,-0.377575168147815,0.0247293964846672,-0.203238956188808,0.0983201264098107,-0.121783896998742,-0.0887606333368835
"hsns_3",-0.201337609424936,-0.153877020565155,0.0239670550430779,-0.530969989692734,0.0569213506288369,-0.074495750733183,0.0953959003251372,-0.0538923832559135,-0.0725934738018742
"hsns_4",-0.219638381193979,-0.106723891843085,-0.00918097733623305,-0.186722250264654,-0.00111379725726235,-0.176375225443203,-0.170928109403007,0.199309732901202,-0.0124663006155529
"hsns_5",-0.155417462747244,-0.122134605119109,-0.100522484099205,-0.492113217004324,0.0126133588791488,-0.148230895758045,0.0529459046762773,-0.0258503067526294,0.0298025932352475
"hsns_6",-0.0108287272053687,-0.0979806898967141,-0.14011662573291,-0.43747409697635,0.0811294658475315,0.117193173643786,-0.0327599039262581,-0.133661102283853,0.0702993685466594
"hsns_7",0.120976102182261,-0.0501810542100157,-0.000291718383331488,-0.619693549812528,-0.0695218110571894,0.0224820703999514,-0.0398102175632756,-0.0214542270417588,0.0111514898736524
"hsns_8",-0.0787848517645238,0.0562614724942381,-0.110598179346675,-0.56121372387071,0.0159076520469971,-0.0460037469963617,0.0138529520425629,0.0168418790978851,0.108218955533932
"hsns_9",0.00638446935657906,0.114541030574935,-0.070678694664309,-0.0584485469633854,0.0588609279274209,0.0972078536730316,-0.0719624576704623,-0.150070974911692,0.404963292007442
"hsns_10",-0.166839582862215,-0.26035736351357,-0.0522388868417627,-0.140620091474456,-0.149296963609318,0.0513959607280133,-0.231798531315895,0.131211893420003,0.158725511387388
"MorIden_1",0.170749938557302,-0.0118025133067698,-0.0290446015705086,-0.00756030538315187,0.11214134039145,0.0812072745983727,0.413565928089769,0.0832985859459867,-0.218930351160771
"MorIden_2",0.148681552935316,0.0121214421957131,-0.00511276366346097,0.0471353147832774,0.215471212333929,-0.109982834943938,0.442698833034819,0.0223795163287385,-0.114055342635888
"MorIden_3",0.0650490262497123,0.179648483061398,0.0660128379582743,-0.0180621510333984,0.110323954573007,0.0561835128352167,0.17558218696104,0.129964591844604,-0.499379431259226
"MorIden_4",0.134094469114995,0.127480281281353,0.101741332127264,-0.0361341576611914,0.174043666701111,-0.0159736027670496,0.223094073577163,-0.0729029164206317,-0.196847861299326
"MorIden_5",0.00837348057517767,0.0608316110864634,0.0452136490920235,-0.0108956160965018,0.139850004161043,-0.0325367395917655,0.56585616718282,-0.0493996200260119,-0.0770945620185754
"MorIden_6",-0.0731090027927805,0.229305277116162,0.167443455850155,-0.0877906950778154,0.220318440667481,0.0708908940908794,0.181250733411379,-0.0867784697400812,0.195985711034903
"MorIden_7",0.0418892196247116,0.188425339341511,0.113360197482667,-0.160206327063532,0.277039462706501,0.0630161658057542,0.354477224309857,-0.0787990782260609,0.077214382194608
"MorIden_8",-0.0964529684340681,0.163213718031097,0.0142898443228168,-0.067166761633314,0.257399997926218,0.0927700563717047,0.288474333335968,-0.0559257934249814,0.239947123308115
"MorIden_9",0.16280327454001,0.108803291987269,0.231308903207261,-0.066988054882125,0.127370985712423,0.0309551490026191,0.324657278066544,-0.0851867490306883,0.055687144787553
"MorIden_10",0.2222384789207,0.0753970458776207,0.271467939871182,-0.0826848069580879,0.11342738593549,0.0554843446648448,0.310111433880313,-0.151775977053993,0.152427533026349
"moralSeImag_1",-0.0702079323100103,0.0877626609270893,0.835962880627677,0.0230472114441892,-0.0715932808310475,0.0243699238812366,0.0684072386984113,-0.0289834386866421,0.124009288531845
"moralSeImag_2",-0.0846923033273049,0.0491146817695513,0.910754295212754,-0.0557062815644371,-0.0988014724262133,-0.014736425097832,0.0409600687085335,-0.0787293677946741,-0.0622880502747677
"moralSeImag_3",0.106093082793523,-0.0669112711532542,0.748009383485855,0.0820536363722582,-0.00279675937940656,0.0340755629047662,-0.0464449604717327,0.0579596804442108,0.0828204119691723
"moralSeImag_4",0.00635103389873869,0.0354295574659483,0.827649540064278,-0.0649788039370067,0.044869579802015,0.00470331145190975,-0.00159031836688544,0.0117318219104831,-0.0939881401802572
"moralSeImag_5",0.0131676158865683,0.0241902976228025,0.719478171787593,0.0426715303590011,0.136780541490973,0.0712570018382274,-0.102711046358929,0.0194783128482915,0.0588702017619355
"moralSeImag_6",0.12872097059289,0.0642665739937567,0.6922214485024,0.040997004088244,-0.051739975138348,0.00279605595817969,-0.123703964731646,0.105278190685009,0.050111087624128
"moralSeImag_7",-0.00145071682264804,-0.076410365118712,0.873783560779504,-0.00509859558635702,0.031526532747887,0.0107222946194209,0.02554630785386,-0.0367091700081058,0.0101762844949409
"moralSeImag_8",-0.000230376644338462,-0.0917709811168742,0.768536448543266,0.111845814991983,0.0539921301406544,-0.0103809734080139,-0.0076663250860768,0.0667795735907865,0.044748752513827
"moralSeImag_9",-0.00598415779224393,-0.0754301393326147,0.855548898986086,-0.0150651999662196,0.00726651810855489,-0.0333444195915869,0.0468989976504696,-0.0211477272430305,-0.142878513508492
"sde_1",0.114809622856637,0.0325264405872074,-0.0851419348666259,-0.0219818777954909,0.16184172595637,0.15622501301426,0.235671185553902,0.103075967606952,0.267061085512887
"sde_2",0.263297079908755,0.117609490631574,0.135302058375992,0.383689458425922,0.0316698755223121,0.0737346622402317,0.0337369129980498,0.153283545549105,-0.102866639719978
"sde_3",0.225512539912854,0.148108505392329,-0.0493248842317329,0.0341146802568234,0.0919077981397853,-0.0933879356758026,-0.0133439641636754,-0.123272126989527,0.409035648181425
"sde_4",0.275180992044856,0.24654444027791,0.125196910082808,0.211942960592403,0.140761357089535,-0.00833530244388479,-0.0406391323710014,0.132723161540383,0.0303103077682586
"sde_5",0.178950123832407,0.429840727081991,0.0167450007680169,0.0273512993963428,0.0898614445301288,0.075224500352543,0.058375250061009,0.201280383330536,0.150810139878582
"sde_6",0.0516078452940835,0.185723429981662,0.129352894908369,0.621088620463526,0.0179660854338248,-0.0104252550138138,-0.0380035118547892,0.058413549969188,0.0964918671259579
"sde_7",-0.0313750460137637,0.293366453072095,0.00899496816381856,-0.138046510852495,0.0795021558478295,-0.0044242512693608,0.229502511203903,0.189278908013567,0.3008838722933
"sde_8",-0.0194160040603425,0.0592789269730831,-0.016507483040445,0.255562867198924,-0.0354545647275891,0.203327514274934,-0.335665653763394,-0.0748423034755238,-0.032143305761637
"sde_9",0.391581869852264,0.0424490444421253,0.0352811027847468,0.103725818022872,0.025268178362296,0.0275578508261536,0.189038789140181,0.348719063431926,0.133007272078494
"sde_10",0.227648247779931,0.156868885859781,0.0839075348542689,0.451247926866771,0.0949781207481487,0.150886933967138,-0.028325230776568,0.0527567970822272,0.106463028885549
"sde_11",0.181953070568811,0.141235894896755,0.0329615122475621,0.0569049898156496,0.221418252405168,0.0210002003486913,0.0912813616159452,0.161913679092189,0.424260046036184
"sde_12",-0.0376250526462335,0.154483074822469,0.12746569680631,0.535976855667199,0.146709489120867,0.0990930574540818,-0.0536939725105341,0.0590372898660157,0.207709656764837
"sde_13",0.0705367981274911,-0.00835575436090441,0.00695908221783185,-0.148618897729932,0.11822121549223,0.0423857511956823,0.471755189572314,0.105104608253802,0.102397858172844
"sde_14",-0.0457439276559431,0.000327103940182708,0.148562494040853,0.569886542088689,0.104596450060899,-0.0107464177649817,0.0791906346019516,0.0244566510775909,0.0900082328771555
"sde_15",0.125595999697568,-0.034892591346068,0.164284799855222,0.218456147858648,0.235977451954041,0.0308337653577765,-0.0859923667436274,0.285073211811763,0.273152546750657
"sde_16",0.186429694621811,0.164299361194025,0.175274842435816,0.160157747776899,0.191330455651554,0.0224416912335323,0.173681079737692,-0.234601265085029,0.0260859120052269
"sde_17",0.26823224206331,0.0912113844044768,0.0679584163747942,0.0896239481870119,0.10157113401126,0.106902521604539,0.0286904189320217,0.147964734406988,0.400377630675867
"sde_18",0.11277832179606,0.0610727985650123,0.0353113703019559,0.449972353030048,0.19931531419985,0.0360631010353178,0.0268319518060788,0.0566048676930705,0.000457317714023595
"sde_19",0.38784424758881,0.0773069534482272,-0.130730236213013,0.043115451666492,0.104138957340569,0.117393481421981,-0.0481914784693512,-0.090335962679913,0.319911665228654
"sde_20",0.119292456490121,0.497566632885087,0.11025525298645,0.207230344204227,0.0602700424341669,0.134091770579882,-0.0267878131807416,0.170186778863836,-0.00197794080508744
"IM_1",-0.0693561045431001,0.0847570692206627,0.114680406635316,0.490008564854626,0.241254630172196,-0.100976286328465,0.131695461223911,0.0783309011928683,0.113936559857799
"IM_2",0.0953588675757012,0.0487808053204484,0.153760643176373,0.0353866830900847,0.486280305663658,0.0291407488692797,0.0631576195405248,-0.105211530048137,0.276088150419343
"IM_3",0.0445470544875659,0.0664455302317479,0.049681767767972,0.272135131508242,0.361464742175567,-0.167751956729199,0.170555233631559,-0.199231750878208,0.115274575085762
"IM_4",-0.208251775044745,0.271117277786287,0.0925508442959569,0.130130076011938,0.484070214807654,-0.129736906610009,0.0753772583021102,-0.0576279119080379,0.212671342044705
"IM_5",0.0511282697416535,0.00698108880691393,0.165801206554341,0.562232364188313,0.223659050312241,-0.156430670377496,0.0296680640753608,0.0595246563399557,-0.00719764513480039
"IM_6",0.0682939974703673,0.150496243906087,0.156294264807458,-0.161272629810461,0.51995646667084,-0.0718549060101104,0.0162434828286231,0.182181408412873,0.0129679646568575
"IM_7",0.0923565214618377,0.0787074171081167,0.0223601504070419,0.347154750958788,0.42548039712713,0.002431000372564,0.0400170880585123,-0.289511112575035,0.118814342169968
"IM_8",0.0546095888258484,-0.0130706203832591,0.0377496936891192,0.00608870162341429,0.261202051303793,-0.0692935346126731,0.227654838562883,0.127426208773255,0.132129004558359
"IM_9",0.0574335856461649,0.036548191889762,0.114997008624519,0.0401110958961488,0.660115695734828,-0.0197274103129651,0.0446035029889758,-0.0841128432119813,-0.121011275014418
"IM_10",0.102360525148415,-0.0426739443360175,0.0627671501818527,-0.0297317581305957,0.399942309068105,-0.0390616976915007,0.0623522207198683,0.146581196848422,-0.186353404771075
"IM_11",0.029884161283882,0.115988357222869,0.146313244559036,0.0282478956933692,0.500413802063308,0.0906026968032824,-0.0158119181157282,-0.0092975508500877,-0.0261482440759452
"IM_12",-0.120560622551493,0.133275886462122,0.00695829339094436,0.0210467393112882,0.563652831951049,-0.0179589211420921,0.0578880283691194,-0.0217582392193795,0.128468539697563
"IM_13",-0.0623571766656957,-0.235624182215981,0.0361934841074504,0.310057391225245,0.507433345404089,-0.013420050831208,0.0733676051850674,0.0816410633752645,-0.162095132152214
"IM_14",-0.0798467518549812,0.0125733190096192,-0.0123822288883702,0.0255943934493952,0.668322479976033,-0.0394383374030852,0.0570683723622986,0.0602185029814661,0.0411703410306075
"IM_15",-0.101006435986892,0.280643382183564,0.0847381054489721,0.302174301657916,0.353581563870962,-0.0775265997805703,-0.0258128990526968,-0.107378451465394,0.0908463885864941
"IM_16",0.125128365340484,0.0313561202240454,0.0746944953212968,-0.0457040826704703,0.593045558547577,0.00729257406121606,0.0137985421141931,0.112579561719363,0.130177030746695
"IM_17",0.145706711263363,-0.00633110007839717,-0.0859899046584125,0.299795713760547,0.517676340020767,-0.104200859609741,0.0400821071829943,-0.185462605979533,0.00309924742651914
"IM_18",0.0567956950523205,-0.0346395270946365,-0.0940257118028779,0.0481573357245937,0.525930113779487,-0.00598237176776773,-0.0266468990991044,0.168489535975905,-0.0449380117865623
"IM_19",0.0279742522673999,0.0964381320312513,0.0682775886637361,0.470629136878566,0.357278615089492,0.096376449220669,-0.00872141184867712,0.0363633964164159,0.0591544481986029
"IM_20",0.0348566216308882,-0.0451729825999471,0.050123397023436,0.050487646609925,0.512092111860713,0.0347866894861906,0.112476172114649,-0.0277595528708344,0.29400129803289
"Ability",0.482045241458269,-0.0659791160329072,0.16358220254151,0.0409770704826228,0.029716605415933,0.247321675196153,-0.0824558424562638,0.301638564423673,-0.0332208637702688
"Attraction",0.166283062976237,-0.0459875134896716,0.102159627336157,0.113989394439611,0.110954840677247,0.333326803042926,0.00854784516918607,0.365188388614988,0.045907520323966
"Wealth",0.158477003072878,0.12841442330703,0.132587725262678,-0.0582458173724122,0.143852396800225,0.221073778255694,-0.021110559179178,0.400849454224141,0.0766234025687789
"Social",0.309138479482272,0.0405144156699493,0.140800913504051,0.150382046637095,0.00861821198772082,0.303512905187954,-0.0813961778911164,0.195610837956569,0.146009312017125
"Moral",0.317570576097829,-0.210334076197283,0.333067275829504,0.0353603726633164,0.273517897082957,0.125129414842751,0.0711983303892949,0.130076061978995,-0.0717656762963024
"obj_ses1",-0.226772911825025,0.25501023819971,0.170886350285348,0.03463476207616,-0.0273297384482417,-0.0569442781137175,0.0145420629123321,0.54544697015049,-0.0335149951025802
"fri_ses2",-0.210582923704314,0.160925642754959,0.184306732540757,0.0674828254099963,0.0626516937314722,-0.00253648898040555,0.000640491250812031,0.49824810614735,-0.0539140777233922
