"","PA1","PA6","PA3","PA2","PA4","PA5","PA9","PA8","PA7"
"1",-0.27183790987535,-0.476134771211824,-0.0822741647010717,-0.903306981672619,-0.769543382388895,0.444985516449103,-0.728130676937881,0.0365960333670857,-0.354620949783482
"2",0.0338867014953723,0.360204881118316,0.698899026066411,0.432235859671373,0.466876370867251,2.3724415560101,-0.253348126502495,-0.958643672310103,-0.486965248876155
"3",0.472822467794079,1.20453325740701,0.812972911706595,0.992043859264429,-0.0156513451330595,-0.917459793648934,-0.673797769116694,0.977534568235608,-0.240980800217959
"4",0.344929396283168,1.37699708595083,1.37349503410604,0.752077212163293,0.69388094865891,-0.515764505226158,-1.58019670496657,0.407592868127441,-1.46586724826748
"5",-2.4826153950805,-1.69631110510624,-1.59933561734011,-0.884927255040445,0.863473441908987,-1.19980505540908,1.0474839311435,0.580912135998468,0.603964364815896
"6",1.19244471609468,1.36580910398679,1.87746273829506,1.2307784446938,1.43123978488296,1.2078989932389,1.13445471890718,0.24108067804976,0.20894247506207
"7",1.30891463410804,1.59879223869863,1.97673327814191,1.27505960291319,1.45038601667721,1.13349554347419,1.49750216036239,-0.142108222668425,0.314359245874976
"8",-0.718106547540947,0.0944555792758029,-0.73580446095961,1.05200393060764,0.625524565723319,-1.08608012889653,-0.426544849485356,-0.248207856186856,-1.6401258712482
"9",0.559114088048521,-0.392371562070306,-0.510219551498618,0.639223650856959,0.598426292940354,0.57305130502099,-0.0367709475160206,-0.573528402861658,0.166935732266215
"10",0.785143678329274,1.22261761582093,1.81852022318196,1.1747206464706,1.10450312897406,0.828390520750917,1.14770264309093,0.32133841251975,-0.917324359888494
"11",0.24885686550237,-0.52061053697361,-2.04579497853106,1.20858355292839,-0.220134813139628,-0.0377885920513114,0.908812950498249,-1.01172576468168,-0.0301796724179427
"12",-0.769468293169383,0.290342510482007,-0.717177445097564,-0.930447002220819,-0.370624216743665,1.41917718409413,-1.88350392655607,-0.556448995854621,0.432054944495919
"13",0.212580385463849,0.638335527668926,-0.456016180392409,0.940265207925285,1.17667518670609,-0.872229405511253,0.0952331305078574,0.267647265048676,-0.790513686954243
"14",1.26513179180913,1.537570105751,1.99438601479444,1.32200808715915,1.36997161818337,0.912474926015121,1.05775455155335,-0.294965036972236,0.5885353098249
"15",0.762383189966237,1.31048848710458,1.23025438255196,0.885877797601402,0.187385441569381,0.00112723595895341,-0.68709561957577,0.433189765566863,-0.241881272831766
"16",0.218874825097267,-0.101229842474184,0.453823793134088,0.433139937011681,-0.200500903768872,-0.445210141909121,0.198621732964733,1.07226117391287,0.25175624496846
"17",0.241895148215351,0.835031175317278,0.750319829157043,0.239287329775807,0.14559012631589,-1.06416594077615,-1.38437877182668,0.958753962468173,-0.702331444342522
"18",-0.0771785720176273,0.413890412958654,-1.01961759963462,1.03015256688805,1.08143230881453,-0.69021419668782,0.212917365939391,-0.204058067311909,-0.73552196373816
"19",-1.12784975595755,-1.04195521885626,-0.451713494775279,-1.16691554894141,-0.799787556426727,-0.0280065738941141,-1.1206093661536,0.447843910635616,0.460909131074792
"20",0.0668916432981705,0.662659003408309,-1.11725299265618,1.57550252171362,1.08277832136709,-1.27031121909875,0.759446333865405,-1.12853761708262,-1.31544914831748
"21",0.165884135482847,-0.914429055583144,0.170264466179088,0.286628137321213,-1.36386233234915,-0.204294577914118,-0.266379118760486,1.27497586650494,-0.20520226157529
"22",-1.89017568027226,0.304806977162476,-0.292913925578167,0.0721667991826253,0.605527946386336,-1.02154150061246,0.120852486033185,0.44153839106454,-0.074312197524643
"23",-0.109577010619684,0.831972986641227,-0.734447258086576,0.876706871553414,0.553392746753564,-1.13778185841605,-0.294312571385651,-0.360894128801422,-0.804945224172755
"24",0.637260422245845,-0.122190930444424,-1.13065362337684,1.34523883441178,0.0714277756253255,0.071620071043263,0.716214906459148,-0.783564031476642,0.294129981599347
"25",0.529618922272421,0.301603508108363,-0.543228268773172,-0.097431461617899,-0.967574107155696,1.36774189004172,1.63978831076705,-0.245385059126712,0.188097491715999
"26",0.758488941335698,0.485137744735177,0.970984541586123,0.185696694389484,0.117946158498849,-0.425996324385813,0.739369015988574,0.917250456624334,0.134140568741048
"27",1.20995440085399,0.444549863365718,1.55609308630394,1.67909864272463,-0.300188982373632,0.764488925968485,-0.34235385552013,0.171980265590816,1.06623634010219
"28",0.0681128039782724,0.195355491963573,-0.63060183206636,1.05536605849775,0.716783775556414,-0.809470589027104,-0.294507076177301,-0.674499339869387,-1.40268837025864
"29",-0.724331281144501,-0.64096008219876,-0.331632558372876,-0.448545407710416,0.118810615613332,-0.748167855364226,-0.0234151359933341,-0.249547862535933,-0.169315860339455
"30",0.42770041267847,1.30408907563544,-0.580277011656138,1.31944555933938,1.18996835835285,-0.439510547374811,0.173840678759958,-0.0172669341878295,-1.45582775758925e-05
"31",0.293010789731396,0.952479689003579,0.682986136824398,-0.643200164453817,0.955583137444208,1.7415751624287,0.177123854543721,-0.555117025312246,1.4961657940432
"32",0.958217000199318,1.07545519740598,1.81335914805772,1.00596184866218,0.932026694498267,-0.841986292097146,-0.660133194404265,-0.594218229454505,-0.938186985116609
"33",-0.928591109491201,-1.58544159715546,-1.32521252365125,0.447086733735055,1.30342226981201,-0.115443851765902,-2.53532413467987,2.04827641889513,-1.92835360129306
"34",-2.469359968963,-1.61395695589417,-0.366569525984378,-2.02113406260134,-1.31472156812713,-0.446647437243189,1.78631533270856,0.314061865478605,-0.897185597071761
"35",-1.06655542212889,-1.98251999892368,-1.64184273315484,-0.391009332424677,0.294328817832661,0.625722126515768,0.183322619026032,1.36879366383386,0.172595008695487
"36",1.09611669137599,0.0483940114416319,0.624401240757805,1.16751705728223,0.755397363017736,-0.25285189025258,0.823500360970885,1.3301271753176,1.764742873766
"37",-1.19127263607626,-1.14135293895647,0.0164377136146036,-1.27417140692037,-0.531754405968738,-0.500088781623488,0.383876382014498,-0.963794454056056,1.0099105232446
"38",1.18450735480489,0.854495917700693,0.466067547512825,-0.263549232064552,0.453173706976946,1.83250539263085,0.994008061121414,0.177652654202608,0.528486447261135
"39",-0.367805735907531,1.2334423103841,0.624964550548284,-0.373892689302651,-0.0951823482659565,-0.490718702956125,0.644822608181199,1.77557363134558,1.25428005172871
"40",1.11254225246815,1.43335166288701,1.00848663475071,0.85324624629205,-0.935982065846488,-0.163759563038464,0.412713191189111,-2.65371931767452,1.22948269380279
"41",-2.84038625486077,0.354331769143025,-0.757197082945727,1.06277525962322,-0.201962332090601,-0.971069186070155,0.116317144593009,-2.46504152911638,-1.11520074813047
"42",-0.0839694739967488,-0.955007401334786,0.744212257876962,0.344613227386827,1.1728700707516,2.57576752065956,-0.470065283153829,1.30155687772146,0.819538014509833
"43",0.911248587730795,-1.62212125032271,0.00535296214078497,-1.28961708833599,-0.896284708306774,-0.356125909924751,1.56081345710389,-0.46073478887204,-1.73562615928345
"44",-0.372884171851728,-0.483708340125813,0.529345946578015,0.323932695348319,-0.375668730572711,-0.63569143571391,-0.310756185389473,-0.030003650646947,0.466935914126549
"45",-3.75770708362601,-2.25049228608409,0.00892946066206847,-0.470208495300262,-1.63848026060303,-1.18279137906222,-2.45145554059779,-1.91699548949853,0.922277494452361
"46",0.752520405368114,-0.00360768090629637,-0.707501277266231,0.669812917380389,-0.527929504640558,0.176778230142152,1.56851601897338,0.0849001160020497,-0.99413287101726
"47",0.748887776656324,0.708985397753907,1.37040299165833,0.208019317248262,1.17580885299413,1.52327005935928,0.408803101465459,-1.35086229720754,-0.144679861309043
"48",-0.834670592947786,0.585920408335989,0.263407382527689,-1.20251185770719,-2.05122578736629,-0.986503452043026,-0.265297988023923,0.809442585911877,-1.69703761588476
"49",-1.84903065988943,-1.32229672371465,-0.112222192360981,-0.798423041489625,-0.414608856222209,-0.206515917965936,-0.478002876829523,0.878258159139822,-0.506484249581359
"50",-0.250311794587701,0.599145753354253,-0.798126383854582,0.868227394040992,0.526204323700222,-1.15268860920674,-0.324460407807805,-1.87433218958796,0.0433479778532758
"51",-0.234713556282534,1.66607340765661,0.197964195727668,-0.976342146506069,-0.803004215034666,1.32975916527337,-0.274879377014237,-0.404568970638417,-1.02439901906755
"52",0.941368007377393,-1.26137875180507,-1.50059637711906,0.426669528734614,0.805512682472608,1.76367922696882,2.22742035028136,-0.810578544036015,0.716191738709998
"53",-0.107914992200071,1.34490990632235,1.49336125782827,0.67744135294405,0.437308155645502,-0.282095876334369,-1.99019602606095,0.222362218970139,0.406290188819493
"54",-0.382515425507917,-2.04303029104659,-1.19667409832857,-0.751031205348255,-0.820922729910599,-1.12002771815988,-0.795285805832003,1.12525072314966,0.346538271166272
"55",0.906113984594628,1.69461559056701,1.9138022562323,1.25793795897125,0.896794457655771,-0.502653228786572,-1.67785695519178,0.89769341770979,-1.22252851540884
"56",0.12193055177227,0.0262480555252823,0.338059358168864,-0.414809373447474,0.556073662793619,-0.231533036358662,1.26376102053332,0.56249730721704,-0.206847046649577
"57",0.121803313970923,0.235259324488171,-0.717845358750816,-1.8320208285136,-0.861221449929109,1.00512754926966,-1.90437263281982,0.48152776256173,1.51392313044554
"58",0.356584691474422,0.80877077418166,1.24854425708513,0.795326320043823,0.537377440936073,2.26056643760648,-0.424361634025581,-0.551945281871354,-1.4179603853097
"59",-0.775376522065099,-1.23147024166079,-0.355758819208643,0.377103649781955,0.347205646630209,-0.413285935419784,0.185244592155642,0.629033339318687,0.212005893196804
"60",0.841410938756843,1.04997588325473,1.6177138250805,0.63205242240791,1.49127706014076,-0.493156161111162,0.670845674191321,-1.41417377591362,-0.655499509930505
"61",0.743287473105918,1.97404049354652,1.66583477667854,1.3959096250766,1.04337939267272,-0.0764098577072969,-1.5831499646666,0.365333447030685,1.5091313035447
"62",1.00993296548762,0.734823618059095,1.77202888859691,0.713433433460408,1.00847459499916,-0.473704368572268,0.538464248653265,-1.18709619241344,-0.479452837408859
"63",0.794291678655368,0.810339800717316,1.12667388484314,0.0799524696762663,1.46460182949272,2.11202171987735,0.974507935139728,0.389007336337754,-0.0906854498625755
"64",1.21099708188084,1.21209762384866,1.66339599794184,0.520344592152177,1.20580799303453,-0.308615323643229,0.952845391224111,-1.58871425713739,-0.905304809662459
"65",0.928959059709395,1.21194200597352,1.68324619405136,0.937124405152964,1.59120625464946,-0.369992537095867,0.64960513321498,-1.7522254536007,-1.32134027143303
"66",1.14375655921409,-0.644526455140392,-0.597219713441081,0.820067529122713,-0.356767181394851,0.177498962440492,1.75273752627147,0.911185864218234,0.595350641298342
"67",1.15592667247504,1.02780924512074,1.6134753680156,-0.183271622470867,1.81318641454448,-0.0108638005576146,1.24654868723762,-0.446751981709651,0.862242320989154
"68",1.42567277325279,0.851979802467523,0.667836846376396,0.27460923781166,-0.239333975885089,0.929154578575236,0.0255074578139156,0.00388686286247426,1.04074163716084
"69",-0.340054744864574,-0.116880342429781,-0.295665845574049,-0.491285187971279,-0.894066781201243,1.11790117892763,-0.402402584680185,0.368221005323814,-0.532750831579595
"70",1.08297356994193,1.26342281098325,1.87953835474573,0.78652808302553,1.70663002911098,-0.573939484599909,0.71199464911893,-0.991293775023412,1.16978692750323
"71",0.313708080533199,0.534307832390522,-0.425580651634117,0.710158811878634,-0.444994043392592,-0.26352924428634,1.21087949623511,0.0276429344275051,-1.11558682950353
"72",1.46421346833037,1.25067346852433,1.96877914055113,1.1321218019657,1.59449489419893,-0.190482955056973,1.02353509084182,-0.135937293461804,-0.609536011495048
"73",0.669906236263657,0.0910351288023752,1.33541012895881,0.378021274153463,0.427011284750514,0.431441058462735,-0.951122563361552,0.543670651027313,0.742988018675396
"74",0.324395183017724,0.290281589649209,-0.831029111782833,1.07679845566455,-0.816837729145579,-0.688261449839061,0.938652425077521,1.32717141993277,3.49146053606551
"75",0.748889110528237,1.14757077794819,1.24334795249182,-0.193602957716187,1.42741549105616,1.52076375587407,0.919917698932204,-0.447897017456075,-0.433000614535905
"76",1.00762574678415,0.957396029966638,0.561555681312025,-0.607164648994953,1.19351098985818,0.0415123352142471,-0.359663377220461,-0.523692281038097,0.700607621357672
"77",-0.100874738850892,-0.412126746809174,0.763635367282075,-0.7689872353379,-0.667308594408232,-0.201286093024737,0.0214046437717245,0.00338324163362237,0.214460793775112
"78",1.25092951393807,1.07813532036823,1.70806632857525,1.09249582229218,1.82314513606506,-0.462659908504207,0.840028988087211,-1.57541052930129,-0.636974833893791
"79",0.691241721828204,-0.0644904653153009,0.691740334129904,0.52528552978323,0.96192525244976,1.25345349715592,0.18515881202378,-0.135282484046409,-1.85235953297451
"80",0.963583566719864,-1.1059886109251,-0.983274418014018,1.26604082997783,-2.48874099381562,-1.05276347407498,1.38106665793424,0.401636263421617,2.33231600312052
"81",0.501892481326498,-0.530517228617943,-3.11954167565444,-1.84725223027538,-2.40492265153694,1.44773680092276,-3.09146297567434,2.95732710714959,0.660828473027689
"82",0.79075729844441,1.23293904908929,1.353565675316,0.554139142729818,0.766908776526044,-0.797538894448591,-0.0659848482580062,0.583937545318043,-0.633048458007325
"83",-2.20918907238909,0.596771943307945,-0.926745939666099,0.448059768511172,0.546729328449568,-0.796459023581676,0.419084886527353,1.2387543700431,-0.494843432235717
"84",-2.79245350510489,-2.58719165720746,-2.01761941828225,-0.27144341652356,0.84481153689825,1.00274356389844,-0.213281997012925,1.71482434968907,2.22134486973198
"85",1.23260542411423,1.17008651558679,1.85115176996343,1.07211802670975,1.74168158347469,-0.612557726701889,1.01183781376144,-1.64495837414033,-0.813406209071419
"86",1.16698575936078,1.51896751326436,1.90555285131379,1.16972598483483,1.4309731008367,-0.238489884208876,1.03533768877927,-1.1045664212145,-0.626260036575105
"87",0.719051201158591,-0.0268995194230508,0.564113295248078,0.790201205682827,0.0391604491752397,-1.00728063134966,0.159407175994537,-0.21775715024227,-1.82553044743059
"88",-0.599464201336343,-0.536177279235252,-0.0735982922517124,-1.34770498265147,-0.087529748802624,-0.191018250184634,-0.81468331635738,0.120262630748899,1.70949028134721
"89",0.128967328518101,-1.05576577599397,-1.00656571445655,-0.60741675167143,-0.651307680628419,-0.883590489790985,-0.852294312599108,0.806740315161534,0.283295533731282
"90",-0.162062194053588,-0.0884598133275367,-0.36483040931836,-0.695381050964251,0.3819935170905,-0.956516663804133,0.229031352653054,-0.281654987434766,-0.0281613641068687
"91",-2.83944791648748,-1.80452123201203,-0.0880189509265545,-1.11115857992833,-0.368863084471077,-0.356877258595916,-0.801964910256494,2.2416391352705,-0.251311350995973
"92",0.05956532312725,-0.780511288037064,-0.223775769437836,-0.81690176548961,-0.209109867954813,-0.528313106828376,0.368114818871173,2.17854498590593,2.04441090545662
"93",1.3514580155056,0.479535703110421,0.675998230917676,0.9546206980566,0.819353417995399,-0.77024077239655,0.768237965025335,0.359324182625427,0.492234153815822
"94",-2.25071623778935,0.440100782590514,-0.910950474872154,0.706923270179433,0.368583964494934,-0.624168693125323,0.52232765861573,-0.320842625733001,-0.25592754259822
"95",-0.132499740934532,0.061244521446821,-0.442210537734908,-0.948691884076739,-1.40981224344937,0.0273495194408652,1.12199971749687,0.169949765500457,0.800798385031208
"96",0.67296534406788,1.73215128182733,2.43154270939063,0.822016897339102,-0.577453766356995,-0.669517289614338,-2.6608117064298,-0.354956580550609,-0.240492019790683
"97",-2.14881867505308,0.317521723745944,-0.597054436336232,0.491232347285339,0.0843129509780719,-0.649058773953041,-0.147258863400827,-0.681479481705473,-1.46935542133236
"98",0.901122742613909,-0.357501979387404,-1.37322858257042,1.52814999045037,0.554243354466481,-0.698621810075297,0.734969841470003,-1.3452533651646,0.388831152373045
"99",0.158564104226433,-0.0860333775424244,-0.209496492105313,0.153863007277623,0.156517947513854,0.437606908895662,0.888699039400583,0.27272509220201,-0.0486794789169224
"100",1.20354092649742,1.01725115145892,1.59699051617077,1.05912219346293,1.80557328815957,-0.436119936875154,0.75112816745349,-0.712741745533178,0.208195407039139
"101",-2.09723571245347,0.500006461092458,-0.547321987611382,0.361811567948609,-0.0278182790298856,-0.510059891201444,0.118385597325117,-0.454166310720542,-1.29206126029283
"102",0.951872523431806,0.161115747818522,-0.884592166285777,-0.886005067086627,-1.35047939652563,1.00717647135005,0.667649195764628,0.263575971037487,0.803668007166236
"103",-2.11195133647026,0.612006997505244,-0.680888067520508,0.295239246862129,0.45577887854618,-0.807397664259383,-0.0779279354257135,0.283007855936538,-0.336453474475008
"104",-0.0325440795988679,-1.0232112980912,-0.316808963354586,-0.342561468342985,-0.203571854059864,-0.2891248958096,-1.64149772299889,-1.52863626670289,-1.03614612395246
"105",0.599651163001785,1.69255312731786,1.66304163672885,1.19458598647753,-0.045159468772097,-0.200063095410127,-1.19130299699977,0.519120638656603,-0.962167860183056
"106",1.11402870696828,2.017446860481,1.95594787236535,1.04189636979044,1.37421686076474,-0.588374717119942,-1.78579346494536,0.440175893534596,-1.29565784649424
"107",1.29002611207475,1.34141808748255,1.79929430110677,-0.156874334026183,1.99155977921904,-0.500719375715802,1.30004906501276,-0.87261391360123,0.995477656498006
"108",0.0239104001152592,-0.253203792061118,0.219147505115982,0.134660079965158,0.0258923488845418,0.0740012490531258,-0.268146667495932,0.415019245007162,-0.300433049087534
"109",1.31251025718863,1.18822089076573,1.84485876594128,0.913903753661269,1.61735537052667,0.220757444131231,0.785232202964536,-0.879405360919198,-0.664659349160623
"110",1.37407583498975,-1.39087429255418,1.91138072425898,0.395565258056784,0.680552384920318,-1.05444101547186,1.49951637635156,-0.448079324651892,0.305176892049576
"111",0.809517299638622,1.01070740289106,-0.150127766226966,2.35030480470688,-0.114842892290841,3.08721164213437,0.0182460607686253,0.823714664273889,-0.072743802163153
"112",-0.931801591099688,-1.26456447899183,-0.669361865364549,-1.22462515749855,0.294250415831805,0.234596498000543,0.157107928457521,0.635158491534858,0.751795463727738
"113",-0.82529417516714,-1.92690670232214,-1.81039811280687,-1.41811461946538,-0.105952126182738,-0.947409308553034,-0.555188098291785,-1.35574232305419,1.47438605739559
"114",-0.477367843819511,-0.775662832107422,-0.435108494183602,-0.731982180533534,-1.54932584205804,-0.488656722007267,-0.032219127491516,-0.965293974308398,-0.420831718001347
"115",0.0713764554634941,-1.03742489563572,-0.236231624833881,0.898175031440353,0.354107528866109,-0.0680311318224474,0.213293018701037,1.53221877693652,1.39317018598847
"116",-1.05812458596046,-0.605187111945362,-0.902512820777204,-1.63006906845892,-0.133551479527074,-0.413203430309873,-0.687273546360484,0.849078264085392,-0.319217273341175
"117",0.0894251897518566,-2.36828756253475,-0.947445123621451,1.17316653430146,-0.231676528321855,1.03407453364034,1.53010583407972,-0.214369958776757,-0.42006201939332
"118",0.480812859771907,-0.944497066218077,-0.160849280096084,0.255461310917188,-0.44756524111553,0.384233502986003,0.0207027947974436,0.160934711842128,-2.7272860133717
"119",-0.612748710245833,-0.322011716626477,-1.50225474230469,-0.480164627934131,-0.750617487748648,-1.49884058150886,0.96063071636941,2.07018557891246,1.11866976300089
"120",1.14080352280712,1.08751567107478,1.63983465099388,1.32569684468819,1.64131126133768,-0.416011440139228,0.863814393456596,-0.0920647015868085,0.439165400992396
"121",-1.92291999901455,-0.380336732998644,0.599160030122362,-0.750643129087892,-0.227782822315652,0.0605862629936512,-1.05712023741235,-0.131516613219003,0.375453551840807
"122",-0.260728125176415,-1.98280056907336,-0.123448960901929,0.614996784165415,-0.491799219952061,-0.771298165092262,-0.380831940030861,-1.74373392350325,-1.67850383322946
"123",0.401119665122888,0.454820297465361,-0.257634195966229,0.260774934277172,-0.348571372738369,0.306864187090579,0.179991819032754,-0.431411237774212,1.45887697370918
"124",1.18776924553767,1.00623831458282,1.68398629277853,0.9792489167635,1.42562889871774,-0.12657419838176,0.989453051534773,-0.672660156265144,-0.996198671218667
"125",0.157280798017376,-0.608391391367981,-0.301438652862709,-0.569735129276131,0.00443512058710745,-0.74092878294908,0.118065284192606,1.17836449197249,1.94855242691602
